approach;log;config;with_labels;label;precision;recall;F$_1$-score;support;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;0.0;0.0;0.0;304;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;954.516.471.099.987;full;38;8856;143;4696;48;1703141;0;0.0025120603043868196;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;0.0;0.0;0.0;326;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.478.580.720.000.080;full;38;8856;143;4696;48;1703141;0;0.002551855043491188;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;0.0;0.0;0.0;331;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.478.580.720.000.080;full;38;8856;143;4696;48;1703141;0;0.002551855043491188;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;0.30663780663780665;1.0;0.4693539480949752;425;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.478.580.720.000.080;full;38;8856;143;4696;48;1703141;0;0.002551855043491188;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;0.0;0.0;0.0;304;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.478.580.720.000.080;full;38;8856;143;4696;48;1703141;0;0.002551855043491188;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;0.0;0.0;0.0;326;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.666.372.508.999.750;full;38;8856;143;4696;48;1703141;0;0.0025598651579074564;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;0.0;0.0;0.0;331;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.666.372.508.999.750;full;38;8856;143;4696;48;1703141;0;0.0025598651579074564;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;0.30663780663780665;1.0;0.4693539480949752;425;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.666.372.508.999.750;full;38;8856;143;4696;48;1703141;0;0.0025598651579074564;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;0.0;0.0;0.0;304;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.666.372.508.999.750;full;38;8856;143;4696;48;1703141;0;0.0025598651579074564;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;0.0;0.0;0.0;326;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;969.658.222.299.995;full;38;8856;143;4696;48;1703141;0;0.00282876831579415;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;0.0;0.0;0.0;331;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;969.658.222.299.995;full;38;8856;143;4696;48;1703141;0;0.00282876831579415;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;0.30663780663780665;1.0;0.4693539480949752;425;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;969.658.222.299.995;full;38;8856;143;4696;48;1703141;0;0.00282876831579415;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;0.0;0.0;0.0;304;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;969.658.222.299.995;full;38;8856;143;4696;48;1703141;0;0.00282876831579415;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;0.0;0.0;0.0;326;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.957.156.756.000.130;full;38;8856;143;4696;48;1703141;0;0.003480726555608271;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;0.0;0.0;0.0;331;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.957.156.756.000.130;full;38;8856;143;4696;48;1703141;0;0.003480726555608271;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;0.30663780663780665;1.0;0.4693539480949752;425;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.957.156.756.000.130;full;38;8856;143;4696;48;1703141;0;0.003480726555608271;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;0.0;0.0;0.0;304;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.957.156.756.000.130;full;38;8856;143;4696;48;1703141;0;0.003480726555608271;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;0.0;0.0;0.0;326;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.279.454.033.000.090;full;38;8856;143;4696;48;1703141;0;0.00297845266666425;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;0.0;0.0;0.0;331;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.279.454.033.000.090;full;38;8856;143;4696;48;1703141;0;0.00297845266666425;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;0.30663780663780665;1.0;0.4693539480949752;425;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.279.454.033.000.090;full;38;8856;143;4696;48;1703141;0;0.00297845266666425;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;0.0;0.0;0.0;304;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;8.279.454.033.000.090;full;38;8856;143;4696;48;1703141;0;0.00297845266666425;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;0.0;0.0;0.0;326;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.345.902.532.999.840;full;38;8856;143;4696;48;1703141;0;0.004000717555502181;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;0.0;0.0;0.0;331;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.345.902.532.999.840;full;38;8856;143;4696;48;1703141;0;0.004000717555502181;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;0.30663780663780665;1.0;0.4693539480949752;425;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.345.902.532.999.840;full;38;8856;143;4696;48;1703141;0;0.004000717555502181;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;0.0;0.0;0.0;304;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;9.345.902.532.999.840;full;38;8856;143;4696;48;1703141;0;0.004000717555502181;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0;0;0;0;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;0.0;0.0;0.0;326;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;1.041.952.927.200.000;full;38;8856;143;4696;48;1703141;0;0.0024744561110815588;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;0.0;0.0;0.0;331;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;1.041.952.927.200.000;full;38;8856;143;4696;48;1703141;0;0.0024744561110815588;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;0.30663780663780665;1.0;0.4693539480949752;425;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;1.041.952.927.200.000;full;38;8856;143;4696;48;1703141;0;0.0024744561110815588;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;0.0;0.0;0.0;304;0.6668581426270066;27;120;0.2539536676720792;0.0;0.0940267444596449;0.5039381585790852;0.3475783475783476;0.0;0.2688614540466392;0.5895577559309585;1.041.952.927.200.000;full;38;8856;143;4696;48;1703141;0;0.0024744561110815588;0;178;0;0.0;0;0;0;0;0;0;0;0;0;178;0;0.0;0;0;0.2384253931722286;0.275;0.21563921831878868;120;10;20
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;1.0;0.3282208588957055;0.4942263279445727;326;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.179.153.025.000.000;full;38;8856;70;2272;48;1703141;0;0.0028550200262974328;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;1.0;0.595166163141994;0.7462121212121212;331;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.179.153.025.000.000;full;38;8856;70;2272;48;1703141;0;0.0028550200262974328;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TF_04.csv;0.46806167400881055;1.0;0.6376594148537134;425;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.179.153.025.000.000;full;38;8856;70;2272;48;1703141;0;0.0028550200262974328;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;TF_02.csv;1.0;0.5723684210526315;0.7280334728033473;304;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.179.153.025.000.000;full;38;8856;70;2272;48;1703141;0;0.0028550200262974328;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_03.csv;1.0;0.3282208588957055;0.4942263279445727;326;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.121.353.026.099.990;full;38;8856;70;2272;48;1703141;0;0.0027148313421141786;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0.4854435453799687;0.5833333333333334;0.51307576046153;120;15;5
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_13.csv;1.0;0.595166163141994;0.7462121212121212;331;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.121.353.026.099.990;full;38;8856;70;2272;48;1703141;0;0.0027148313421141786;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0.4854435453799687;0.5833333333333334;0.51307576046153;120;15;5
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_04.csv;0.46806167400881055;1.0;0.6376594148537134;425;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.121.353.026.099.990;full;38;8856;70;2272;48;1703141;0;0.0027148313421141786;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0.4854435453799687;0.5833333333333334;0.51307576046153;120;15;5
Ours;L3.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;TF_02.csv;1.0;0.5723684210526315;0.7280334728033473;304;0.16201034179371082;87;120;0.6322565521121478;0.24269500444644215;0.48840274996662664;0.5161785348996181;0.7703822507350976;0.4325118710892158;0.6408746846089151;0.5929171580092558;1.121.353.026.099.990;full;38;8856;70;2272;48;1703141;0;0.0027148313421141786;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0.4854435453799687;0.5833333333333334;0.51307576046153;120;15;5
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_03.csv;1.0;0.3895705521472393;0.5607064017660045;326;0.16201034179371082;87;120;0.6585202202530722;0.27630284411084954;0.5203021367012193;0.5297312050460994;0.8037957765303395;0.5018097739769198;0.6842105263157895;0.6369697446556762;859.137.141.300.016;full;38;8856;70;2272;48;1703141;0;0.002677172368413793;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
Ours;L3.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;TF_13.csv;1.0;0.5830815709969789;0.7366412213740458;331;0.16201034179371082;87;120;0.6585202202530722;0.27630284411084954;0.5203021367012193;0.5297312050460994;0.8037957765303395;0.5018097739769198;0.6842105263157895;0.6369697446556762;859.137.141.300.016;full;38;8856;70;2272;48;1703141;0;0.002677172368413793;0;54;0;0.0;0;0;0;0;0;0;0;0;0;54;0;0.0;0;0;0;0;0;0;15;5
