approach;log;config;with_labels;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat;obj_tp;obj_fp;obj_fn;obj_prec;obj_rec;obj_f1;obj_obj_relations_tp;obj_obj_relations_fp;obj_obj_relations_fn;obj_obj_relations_prec;obj_obj_relations_rec;obj_obj_relations_f1;obj_task_relations_tp;obj_task_relations_fp;obj_task_relations_fn;obj_task_relations_prec;obj_task_relations_rec;obj_task_relations_f1;label_prec;label_rec;label_f1;label_support;n;m
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7452644085544263;0.6814913154109968;0.6628666754344642;0.29464255406221096;187;240;0.6940826431826815;0.3260098241260661;0.5051615724998862;0.5549265197686369;0.7541831982059686;0.3863925093766867;0.570876835582718;0.5564110327295045;13.637.843.751.299.900;full;117;8856;212;9312;48;11125457;0;0.002961391569014027;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;7226;0;534;1.0;0.9311855670103093;0.9643667422928066;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;0.5261138198797822;0.625;0.5692228323130091;240;15;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7402095157270183;0.6481911715897777;0.6728750339141618;0.29464255406221096;187;240;0.7326833653220299;0.3407010056836852;0.5224400729690447;0.5269976228594446;0.7446955321718131;0.34450128837315364;0.5193062445996702;0.5181588826278285;7.646.636.044.099.970;full;117;8856;212;9312;48;11125433;0;0.0029973390106718587;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;7226;0;534;1.0;0.9311855670103093;0.9643667422928066;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;0;0;0;0;15;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7402095157270183;0.6481911715897777;0.6728750339141618;0.29464255406221096;187;240;0.7326833653220299;0.3407010056836852;0.5224400729690447;0.5269976228594446;0.7446955321718131;0.34450128837315364;0.5193062445996702;0.5181588826278285;7.617.822.867.200.080;full;117;8856;212;9312;48;11125433;0;0.0029004665935489244;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;7226;0;534;1.0;0.9311855670103093;0.9643667422928066;926;531;172;0.6355525051475635;0.843351548269581;0.724853228962818;0.5261138198797822;0.625;0.5692228323130091;240;15;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.4425450508726329;0.47538444518198913;0.41375905556312415;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.337.488.778.599.900;full;117;8856;289;9312;48;11124516;0;0.0030720714123577764;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.4425450508726329;0.47538444518198913;0.41375905556312415;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.225.882.484.000.000;full;117;8856;289;9312;48;11124516;0;0.0030545532192678493;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.4425450508726329;0.47538444518198913;0.41375905556312415;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.079.476.865.499.900;full;117;8856;289;9312;48;11124516;0;0.0031275444070587607;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.4425450508726329;0.47538444518198913;0.41375905556312415;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;10.965.106.823.300.000;full;117;8856;289;9312;48;11124516;0;0.0030734995132790204;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.4425450508726329;0.47538444518198913;0.41375905556312415;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;11.356.651.385.700.000;full;117;8856;289;9312;48;11124516;0;0.003216666701921265;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.4425450508726329;0.47538444518198913;0.41375905556312415;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;12.721.892.103.199.900;full;117;8856;289;9312;48;11124516;0;0.0034218838075573263;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.4425450508726329;0.47538444518198913;0.41375905556312415;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.959.711.942.799.910;full;117;8856;289;9312;48;11124516;0;0.00327812047373555;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0;0;0;0;15;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.4425450508726329;0.47538444518198913;0.41375905556312415;0.33324282467887995;114;240;0.5151703636483062;0.06462825231694089;0.27804762086155327;0.43172708633391843;0.5612482533768048;0.06654653624697293;0.28650191308993495;0.38375897820073646;7.821.633.399.500.020;full;117;8856;289;9312;48;11124516;0;0.003072276938662087;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;6283;0;1477;1.0;0.8096649484536083;0.8948230435092217;889;820;209;0.5201872440023405;0.8096539162112932;0.6334164588528678;0.43820792799550967;0.4791666666666667;0.4339548674756568;240;15;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.843378483213714;0.7953313419626065;0.79719912242471;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.424.089.635.019.990;full;117;8856;212;9312;48;11125221;0;0.0028346522903192036;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.843378483213714;0.7953313419626065;0.79719912242471;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.398.141.136.409.990;full;117;8856;212;9312;48;11125221;0;0.0028832608110655376;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.843378483213714;0.7953313419626065;0.79719912242471;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;1.503.735.644.699.990;full;117;8856;212;9312;48;11125221;0;0.0027590826744703662;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.843378483213714;0.7953313419626065;0.79719912242471;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;139.412.682.922.999;full;117;8856;212;9312;48;11125221;0;0.002699798773598027;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.8652013228979749;0.8093815687576059;0.817452266013627;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;14.336.552.766.000.000;full;117;8856;212;9312;48;11125337;0;0.002585485798085251;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.8652013228979749;0.8093815687576059;0.817452266013627;0.3065171383447057;217;240;0.8470698180080265;0.6218079013911785;0.7108294880293576;0.7282203804746028;0.851937190646868;0.6348710582576162;0.7401569368642359;0.7382523986329476;13.057.904.050.300.000;full;117;8856;212;9312;48;11125337;0;0.0025334305757514996;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.843378483213714;0.7953313419626065;0.79719912242471;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.136.323.300.599.900;full;117;8856;212;9312;48;11125221;0;0.0026749170230376865;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0;0;0;0;20;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.843378483213714;0.7953313419626065;0.79719912242471;0.3065171383447057;217;240;0.8314338537577116;0.5865959494250671;0.6818104133144348;0.7045870745730113;0.8122973203618364;0.5541202572274841;0.6827537466599544;0.6885463808816821;7.023.223.159.400.000;full;117;8856;212;9312;48;11125221;0;0.002623062525390825;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;6931;0;829;1.0;0.8931701030927836;0.9435708937444693;857;386;241;0.6894609814963797;0.7805100182149363;0.7321657411362664;0.5435620416089166;0.6541666666666667;0.592918198546025;240;20;5
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7686071087356041;0.6814913154109968;0.6996574393647204;0.1868503187017469;153;240;0.7431848824257188;0.37068674564961085;0.5502458810764038;0.5504223900207367;0.8031475748194015;0.4827425054435798;0.6219358744934192;0.6149705721987659;10.295.020.821.100.100;full;117;8856;207;9312;48;11125270;0;0.0025468001316240638;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;6834;0;926;1.0;0.8806701030927835;0.9365492668219816;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;0;0;0;0;20;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7686071087356041;0.6814913154109968;0.6996574393647204;0.1868503187017469;153;240;0.7431848824257188;0.37068674564961085;0.5502458810764038;0.5504223900207367;0.8031475748194015;0.4827425054435798;0.6219358744934192;0.6149705721987659;10.987.254.606.399.900;full;117;8856;207;9312;48;11125270;0;0.002680418394818748;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;6834;0;926;1.0;0.8806701030927835;0.9365492668219816;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;0.48615093017329253;0.5666666666666667;0.5195886491483156;240;20;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7686071087356041;0.6814913154109968;0.6996574393647204;0.1868503187017469;153;240;0.7431848824257188;0.37068674564961085;0.5502458810764038;0.5504223900207367;0.8031475748194015;0.4827425054435798;0.6219358744934192;0.6149705721987659;10.453.546.220.099.900;full;117;8856;207;9312;48;11125270;0;0.002515146630880522;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;6834;0;926;1.0;0.8806701030927835;0.9365492668219816;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;0;0;0;0;20;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7686071087356041;0.6814913154109968;0.6996574393647204;0.1868503187017469;153;240;0.7431848824257188;0.37068674564961085;0.5502458810764038;0.5504223900207367;0.8031475748194015;0.4827425054435798;0.6219358744934192;0.6149705721987659;11.784.338.208.400.000;full;117;8856;207;9312;48;11125270;0;0.002749392617517405;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;6834;0;926;1.0;0.8806701030927835;0.9365492668219816;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;0.48615093017329253;0.5666666666666667;0.5195886491483156;240;20;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7383742088544876;0.6893461666113508;0.7040045222130704;0.1868503187017469;153;240;0.7655768721319514;0.4160733790015429;0.5628352922432838;0.57842360155026;0.8117475060199518;0.5076235513465055;0.621485845707299;0.6343893538305635;13.037.159.243.299.900;full;117;8856;207;9312;48;11125545;0;0.002834108855073493;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;6834;0;926;1.0;0.8806701030927835;0.9365492668219816;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;0;0;0;0;20;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7383742088544876;0.6893461666113508;0.7040045222130704;0.1868503187017469;153;240;0.7655768721319514;0.4160733790015429;0.5628352922432838;0.57842360155026;0.8117475060199518;0.5076235513465055;0.621485845707299;0.6343893538305635;12.630.735.048.199.800;full;117;8856;207;9312;48;11125545;0;0.002811535007281961;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;6834;0;926;1.0;0.8806701030927835;0.9365492668219816;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;0.48615093017329253;0.5666666666666667;0.5195886491483156;240;20;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7686071087356041;0.6814913154109968;0.6996574393647204;0.1868503187017469;153;240;0.7431848824257188;0.37068674564961085;0.5502458810764038;0.5504223900207367;0.8031475748194015;0.4827425054435798;0.6219358744934192;0.6149705721987659;7.508.952.252.199.920;full;117;8856;207;9312;48;11125270;0;0.002732524817022993;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;6834;0;926;1.0;0.8806701030927835;0.9365492668219816;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;0;0;0;0;20;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7686071087356041;0.6814913154109968;0.6996574393647204;0.1868503187017469;153;240;0.7431848824257188;0.37068674564961085;0.5502458810764038;0.5504223900207367;0.8031475748194015;0.4827425054435798;0.6219358744934192;0.6149705721987659;786.369.759.070.003;full;117;8856;207;9312;48;11125270;0;0.0028198062615058983;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;6834;0;926;1.0;0.8806701030927835;0.9365492668219816;928;418;170;0.6894502228826151;0.8451730418943534;0.7594108019639935;0.48615093017329253;0.5666666666666667;0.5195886491483156;240;20;10
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.7566705948645738;0.6496293837813918;0.6411793853918196;0.2245434396023128;150;240;0.6405353791214442;0.24529352638346544;0.4797179105598198;0.5184143494241759;0.7426398210290828;0.36598266266094703;0.5888018636973861;0.5453753125862402;7.917.686.935.799.970;full;117;8856;379;18520;48;11125385;0;0.003000200839972725;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;6999;0;761;1.0;0.9019329896907217;0.9484382410732434;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;0;0;0;0;20;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.7566705948645738;0.6496293837813918;0.6411793853918196;0.2245434396023128;150;240;0.6405353791214442;0.24529352638346544;0.4797179105598198;0.5184143494241759;0.7426398210290828;0.36598266266094703;0.5888018636973861;0.5453753125862402;7.747.670.294.199.990;full;117;8856;379;18520;48;11125385;0;0.0028803429266796837;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;6999;0;761;1.0;0.9019329896907217;0.9484382410732434;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;0.5044470142977292;0.5875;0.5376964085297419;240;20;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.7566705948645738;0.6496293837813918;0.6411793853918196;0.2245434396023128;150;240;0.6405353791214442;0.24529352638346544;0.4797179105598198;0.5184143494241759;0.7426398210290828;0.36598266266094703;0.5888018636973861;0.5453753125862402;10.502.018.707.800.000;full;117;8856;379;18520;48;11125385;0;0.0026163548053401067;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;6999;0;761;1.0;0.9019329896907217;0.9484382410732434;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;0;0;0;0;20;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.7566705948645738;0.6496293837813918;0.6411793853918196;0.2245434396023128;150;240;0.6405353791214442;0.24529352638346544;0.4797179105598198;0.5184143494241759;0.7426398210290828;0.36598266266094703;0.5888018636973861;0.5453753125862402;11.362.316.774.199.800;full;117;8856;379;18520;48;11125385;0;0.002781032389206632;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;6999;0;761;1.0;0.9019329896907217;0.9484382410732434;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;0.5044470142977292;0.5875;0.5376964085297419;240;20;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.7566705948645738;0.6496293837813918;0.6411793853918196;0.2245434396023128;150;240;0.6405353791214442;0.24529352638346544;0.4797179105598198;0.5184143494241759;0.7426398210290828;0.36598266266094703;0.5888018636973861;0.5453753125862402;12.875.231.894.199.800;full;117;8856;379;18520;48;11125385;0;0.002910362503477719;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;6999;0;761;1.0;0.9019329896907217;0.9484382410732434;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;0;0;0;0;20;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.7566705948645738;0.6496293837813918;0.6411793853918196;0.2245434396023128;150;240;0.6405353791214442;0.24529352638346544;0.4797179105598198;0.5184143494241759;0.7426398210290828;0.36598266266094703;0.5888018636973861;0.5453753125862402;12.824.513.292.399.900;full;117;8856;379;18520;48;11125385;0;0.002947759631397211;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;6999;0;761;1.0;0.9019329896907217;0.9484382410732434;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;0.5044470142977292;0.5875;0.5376964085297419;240;20;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;FALSE;0.7566705948645738;0.6496293837813918;0.6411793853918196;0.2245434396023128;150;240;0.6405353791214442;0.24529352638346544;0.4797179105598198;0.5184143494241759;0.7426398210290828;0.36598266266094703;0.5888018636973861;0.5453753125862402;7.930.232.646.600.050;full;117;8856;379;18520;48;11125385;0;0.0029603426065295934;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;6999;0;761;1.0;0.9019329896907217;0.9484382410732434;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;0;0;0;0;20;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=0-similarity_thresh=0.1-labels=None;TRUE;0.7566705948645738;0.6496293837813918;0.6411793853918196;0.2245434396023128;150;240;0.6405353791214442;0.24529352638346544;0.4797179105598198;0.5184143494241759;0.7426398210290828;0.36598266266094703;0.5888018636973861;0.5453753125862402;7.532.604.027.100.020;full;117;8856;379;18520;48;11125385;0;0.0028713020602056834;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;6999;0;761;1.0;0.9019329896907217;0.9484382410732434;938;684;160;0.5782983970406905;0.8542805100182149;0.6897058823529412;0.5044470142977292;0.5875;0.5376964085297419;240;20;15
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;FALSE;0.3251300271385592;0.4702953866578161;0.3740173943729441;0.32199070403436003;113;240;0.5187374099513845;0.07430354932164238;0.2597365306795858;0.43943475317614444;0.5249683944374209;0.05022141232543258;0.2187293620393607;0.3973403976602544;751.851.301.429.997;full;117;8856;379;18520;48;11124516;0;0.0029903510709054174;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;6524;0;1236;1.0;0.8407216494845361;0.9134696163539624;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;0;0;0;0;20;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=250-similarity_thresh=0.1-labels=None;TRUE;0.3251300271385592;0.4702953866578161;0.3740173943729441;0.32199070403436003;113;240;0.5187374099513845;0.07430354932164238;0.2597365306795858;0.43943475317614444;0.5249683944374209;0.05022141232543258;0.2187293620393607;0.3973403976602544;7.597.517.224.499.820;full;117;8856;379;18520;48;11124516;0;0.002987424610697755;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;6524;0;1236;1.0;0.8407216494845361;0.9134696163539624;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;0.4534627185836863;0.4875;0.438734887406385;240;20;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;FALSE;0.3251300271385592;0.4702953866578161;0.3740173943729441;0.32199070403436003;113;240;0.5187374099513845;0.07430354932164238;0.2597365306795858;0.43943475317614444;0.5249683944374209;0.05022141232543258;0.2187293620393607;0.3973403976602544;11.368.647.759.799.900;full;117;8856;379;18520;48;11124516;0;0.0030772828748857656;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;6524;0;1236;1.0;0.8407216494845361;0.9134696163539624;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;0;0;0;0;20;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=500-similarity_thresh=0.1-labels=None;TRUE;0.3251300271385592;0.4702953866578161;0.3740173943729441;0.32199070403436003;113;240;0.5187374099513845;0.07430354932164238;0.2597365306795858;0.43943475317614444;0.5249683944374209;0.05022141232543258;0.2187293620393607;0.3973403976602544;11.052.442.987.200.200;full;117;8856;379;18520;48;11124516;0;0.003135194348260484;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;6524;0;1236;1.0;0.8407216494845361;0.9134696163539624;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;0.4534627185836863;0.4875;0.438734887406385;240;20;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;FALSE;0.505012791646432;0.5093483792454918;0.4578544786571168;0.32199070403436003;113;240;0.5509010755463264;0.09456935664473624;0.3154244557539641;0.4334425203667002;0.6286346396965866;0.17051692701477125;0.39361314936841596;0.43935625077082585;112.213.264.850.001;full;117;8856;379;18520;48;11124516;0;0.003086408386362825;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;6524;0;1236;1.0;0.8407216494845361;0.9134696163539624;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;0;0;0;0;20;20
Urabe et al. (online)';L2.csv;max_buffer_size=250-warm_up_events=1000-similarity_thresh=0.1-labels=None;TRUE;0.505012791646432;0.5093483792454918;0.4578544786571168;0.32199070403436003;113;240;0.5509010755463264;0.09456935664473624;0.3154244557539641;0.4334425203667002;0.6286346396965866;0.17051692701477125;0.39361314936841596;0.43935625077082585;11.967.381.335.999.700;full;117;8856;379;18520;48;11124516;0;0.0032922269702335186;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;6524;0;1236;1.0;0.8407216494845361;0.9134696163539624;921;840;177;0.5229982964224872;0.8387978142076503;0.6442812172088143;0.4534627185836863;0.4875;0.438734887406385;240;20;20
