approach;log;config;precision;recall;F$_1$-score;ED;Seg. found;Seg. true;rand_mic;ari_mic;jaccard_mic;fowlkes_mallows_mic;rand_mac;ari_mac;jaccard_mac;fowlkes_mallows_mac;runtime;part;num_classes;sizeof_cooc;max_num_events;max_buffer_size;size_clust;size_full;avg_resp_seg;avg_resp_cat
Urabe et al.;TF_13.csv;N=15-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12678339299998242;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=15-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.126310596000053;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=15-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1330720650000785;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=15-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1310861859999477;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=15-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1234830770000599;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=15-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12134560799995597;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=15-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.11917094300008557;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=15-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.11646043899997949;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1302477670000144;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12652005799998278;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1384945869999683;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1328686460000199;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12246167799992236;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12769015399999262;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12157503800005998;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12206572299999152;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12552516400000968;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=20-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.11708355600001141;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1277242359999491;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12881855099999484;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12647875499999373;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13189851599997837;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1419026580000491;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.125455167000041;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12730116800003088;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1257264870000654;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12988903799998752;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=25-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13345768299996053;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14951926399999138;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15958325899998727;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1441574010000295;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14378981400000157;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.145704472000034;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14109152799994717;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12975423099999261;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1284229799999821;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12251728900002945;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=30-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14435376699998415;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15831604200002403;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15438258300002872;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14886976000002505;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.29065970399994967;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1708683030000202;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1534138009999424;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16126226399990173;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.18088046599996233;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1624624460000632;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=35-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15027669900007368;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15507802100000845;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16842254200003026;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14932288099998914;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1404690470000105;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14041991599992798;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14601778300004753;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1361353939998935;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1404774489999454;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14327488300000368;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=40-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13427796099995248;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14707472600002802;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13644040700000915;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13266378200000872;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1431753279999839;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13586416099997223;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12851260399997955;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12948847399991337;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14062956999998732;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12959683899998709;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=45-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.12927447399999892;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.15331170299998576;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1350442570000041;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1353580749999992;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.16035364800006846;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.13658576800003175;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14841420799996285;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14773559399998248;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14353675999996085;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.14992450499994447;full;0;0;0;0;0;0;0;0
Urabe et al.;TF_13.csv;N=50-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9637462235649547;1;30;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1471545619999688;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.7129242387555739;182;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;6.173485373999938;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.260539569000002;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;5.849662652999996;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;5.962042548999989;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.250901416000033;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.459772358000009;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.710381041000005;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.302520942000001;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.723458937000032;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=5-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.958895695000024;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.055754282999942;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;5.847338918999981;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;5.935420161000025;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.276298901000018;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;8.219114694999917;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.2358025339999585;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.335712891999947;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.482990287999996;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.594245580999996;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=10-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.497566118999885;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;5.787348510999891;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.419303632000037;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.253118414000028;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.350739821000161;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=25-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.336150313999951;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=30-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.041982036000036;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=35-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.609611469000129;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=40-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;7.033986363999929;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=45-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.561633881000034;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=15-M=50-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.760111143000131;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=20-M=5-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.282520366999961;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=20-M=10-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.246452076999958;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=20-M=15-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;5.991968427999836;full;0;0;0;0;0;0;0;0
Urabe et al.;log3.csv;N=20-M=20-t=0.1-w=1500-w=1500;1.0;1.0;1.0;0.9982856751011452;1;1000;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;6.14038488999995;full;0;0;0;0;0;0;0;0
